k1,k2,k3,t1,t2,t3,loop,cost,accuracy,Singular
10,3,10,2,2,2,9,1.5852048979591835,39.38775510204081,0
10,3,10,2,2,4,9,1.5852048979591835,39.38775510204081,0
10,3,10,2,4,2,9,1.5852048979591835,39.38775510204081,0
10,3,10,2,4,4,9,1.5852048979591835,39.38775510204081,0
10,3,10,4,2,2,9,2.1103214693877552,39.795918367346935,0
10,3,10,4,2,4,9,2.1103214693877552,39.795918367346935,0
10,3,10,4,4,2,9,2.1103214693877552,39.795918367346935,0
10,3,10,4,4,4,9,2.1103214693877552,39.795918367346935,0
10,5,-1,2,2,0,9,1.5852048979591835,39.38775510204081,0
10,5,-1,2,4,0,9,1.5852048979591835,39.38775510204081,0
10,5,-1,4,2,0,9,2.1103214693877552,39.795918367346935,0
10,5,-1,4,4,0,9,2.1103214693877552,39.795918367346935,0
10,5,0,2,2,0,9,1.5852048979591835,39.38775510204081,0
10,5,0,2,4,0,9,1.5852048979591835,39.38775510204081,0
10,5,0,4,2,0,9,2.1103214693877552,39.795918367346935,0
10,5,0,4,4,0,9,2.1103214693877552,39.795918367346935,0
10,5,3,2,2,2,9,1.5852048979591835,39.38775510204081,0
10,5,3,2,2,4,9,1.5852048979591835,39.38775510204081,0
10,5,3,2,4,2,9,1.5852048979591835,39.38775510204081,0
10,5,3,2,4,4,9,1.5852048979591835,39.38775510204081,0
10,5,3,4,2,2,9,2.1103214693877552,39.795918367346935,0
10,5,3,4,2,4,9,2.1103214693877552,39.795918367346935,0
10,5,3,4,4,2,9,2.1103214693877552,39.795918367346935,0
10,5,3,4,4,4,9,2.1103214693877552,39.795918367346935,0
10,5,5,2,2,2,9,1.5852048979591835,39.38775510204081,0
10,5,5,2,2,4,9,1.5852048979591835,39.38775510204081,0
10,5,5,2,4,2,9,1.5852048979591835,39.38775510204081,0
10,5,5,2,4,4,9,1.5852048979591835,39.38775510204081,0
10,5,5,4,2,2,9,2.1103214693877552,39.795918367346935,0
10,5,5,4,2,4,9,2.1103214693877552,39.795918367346935,0
10,5,5,4,4,2,9,2.1103214693877552,39.795918367346935,0
10,5,5,4,4,4,9,2.1103214693877552,39.795918367346935,0
10,5,10,2,2,2,9,1.5852048979591835,39.38775510204081,0
10,5,10,2,2,4,9,1.5852048979591835,39.38775510204081,0
10,5,10,2,4,2,9,1.5852048979591835,39.38775510204081,0
10,5,10,2,4,4,9,1.5852048979591835,39.38775510204081,0
10,5,10,4,2,2,9,2.1103214693877552,39.795918367346935,0
10,5,10,4,2,4,9,2.1103214693877552,39.795918367346935,0
10,5,10,4,4,2,9,2.1103214693877552,39.795918367346935,0
10,5,10,4,4,4,9,2.1103214693877552,39.795918367346935,0
10,10,-1,2,2,0,9,1.5852048979591835,39.38775510204081,0
10,10,-1,2,4,0,9,1.5852048979591835,39.38775510204081,0
10,10,-1,4,2,0,9,2.1103214693877552,39.795918367346935,0
10,10,-1,4,4,0,9,2.1103214693877552,39.795918367346935,0
10,10,0,2,2,0,9,1.5852048979591835,39.38775510204081,0
10,10,0,2,4,0,9,1.5852048979591835,39.38775510204081,0
10,10,0,4,2,0,9,2.1103214693877552,39.795918367346935,0
10,10,0,4,4,0,9,2.1103214693877552,39.795918367346935,0
10,10,3,2,2,2,9,1.5852048979591835,39.38775510204081,0
10,10,3,2,2,4,9,1.5852048979591835,39.38775510204081,0
10,10,3,2,4,2,9,1.5852048979591835,39.38775510204081,0
10,10,3,2,4,4,9,1.5852048979591835,39.38775510204081,0
10,10,3,4,2,2,9,2.1103214693877552,39.795918367346935,0
10,10,3,4,2,4,9,2.1103214693877552,39.795918367346935,0
10,10,3,4,4,2,9,2.1103214693877552,39.795918367346935,0
10,10,3,4,4,4,9,2.1103214693877552,39.795918367346935,0
10,10,5,2,2,2,9,1.5852048979591835,39.38775510204081,0
10,10,5,2,2,4,9,1.5852048979591835,39.38775510204081,0
10,10,5,2,4,2,9,1.5852048979591835,39.38775510204081,0
10,10,5,2,4,4,9,1.5852048979591835,39.38775510204081,0
10,10,5,4,2,2,9,2.1103214693877552,39.795918367346935,0
10,10,5,4,2,4,9,2.1103214693877552,39.795918367346935,0
10,10,5,4,4,2,9,2.1103214693877552,39.795918367346935,0
10,10,5,4,4,4,9,2.1103214693877552,39.795918367346935,0
10,10,10,2,2,2,9,1.5852048979591835,39.38775510204081,0
10,10,10,2,2,4,9,1.5852048979591835,39.38775510204081,0
10,10,10,2,4,2,9,1.5852048979591835,39.38775510204081,0
10,10,10,2,4,4,9,1.5852048979591835,39.38775510204081,0
10,10,10,4,2,2,9,2.1103214693877552,39.795918367346935,0
10,10,10,4,2,4,9,2.1103214693877552,39.795918367346935,0
10,10,10,4,4,2,9,2.1103214693877552,39.795918367346935,0
10,10,10,4,4,4,9,2.1103214693877552,39.795918367346935,0
